StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q6_7_TEXT,Q7,Q7_4_TEXT,Q8,Q9,Q9_4_TEXT,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15,Q15_7_TEXT,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q43_6_TEXT,Q44,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73
2018-11-15 17:45:30,2018-11-15 17:53:51,IP Address,185.195.201.34,100,501,True,2018-11-15 17:53:52,R_12hEYKQf8nkpBkm,,,,,51.5160980224609,-0.094894409179688,anonymous,EN,Yes,2,1,Education,,Behavior analyst,,Clinic,,Michigan,Agency,,Group and Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops",,0,0,0,Performance feedback from another BCBA Supervisor,,Usually (61-80%),1-3 candidates,Almost always (81-100%),Usually (61-80%),No,,,1-5 hours a week,7-11 clients/consumer,Sometimes (41-60%),Employer,Yes,5% of patient's direct services,Almost never (0-20%),4-7 candidates,Rarely (21-40%),6-10 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),"Graduate course work material,Mentorship,Online CEU training",,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),No,,Almost always (81-100%)
2018-11-15 18:22:56,2018-11-15 18:34:47,IP Address,98.220.94.140,100,710,True,2018-11-15 18:34:47,R_2fpNGP1L0b0DCQe,,,,,42.2514038085938,-89.0234985351563,anonymous,EN,Yes,7,7,Behavior analysis,,Behavior analyst,,Home-based,,Illinois,Agency,,Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops",,0,0,0,"Protected office planning time,Administrative assistance,Training on supervision practices,Performance feedback from another BCBA Supervisor,Supervision Curriculum",,Almost always (81-100%),1-3 candidates,Almost always (81-100%),Usually (61-80%),No,,,1-5 hours a week,7-11 clients/consumer,Sometimes (41-60%),Employer,Yes,5% of patient's direct services,Sometimes (41-60%),1-3 candidates,Rarely (21-40%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),"Graduate course work material,Live CEU events,Online CEU training,Published supervision curriculum",,Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Yes,Sometimes (41-60%),Sometimes (41-60%)
2018-11-15 18:56:42,2018-11-15 19:07:14,IP Address,75.100.211.217,100,631,True,2018-11-15 19:07:14,R_3PH1IPFc0lDBpVz,,,,,42.0758972167969,-75.6405029296875,anonymous,EN,Yes,10,9,Psychology,,Behavior analyst,,Other,,New York,Agency,,Individual fieldwork,Conferences or workshops,,5,3,0,"Protected office planning time,Administrative assistance,Training on supervision practices",,Rarely (21-40%),1-3 candidates,Almost always (81-100%),Sometimes (41-60%),No,,,1-5 hours a week,7-11 clients/consumer,Almost always (81-100%),Self,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Almost always (81-100%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),"Graduate course work material,Mentorship,Live CEU events,Online CEU training",,Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Usually (61-80%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Rarely (21-40%),Rarely (21-40%),Rarely (21-40%),Almost never (0-20%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Yes,Rarely (21-40%),Rarely (21-40%)
2018-11-15 20:16:17,2018-11-15 20:27:51,IP Address,70.79.60.108,100,694,True,2018-11-15 20:27:52,R_24BkMU4BtDoIJXf,,,,,49.2492065429687,-123.110397338867,anonymous,EN,Yes,14,8,Education,,Behavior analyst,,Clinic,,I live outside of the United States,Agency,,Individual fieldwork,"Internet based continuing education,Conferences or workshops",,3,3,0,Other,nothing,Rarely (21-40%),4-7 candidates,Sometimes (41-60%),Rarely (21-40%),No,,,1-5 hours a week,1-3 clients/consumers,Almost always (81-100%),I do not provide consultation to clients/consumers,No,I do not supervise RBTs.,Almost never (0-20%),4-7 candidates,Usually (61-80%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Online CEU training,,Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Yes,Almost never (0-20%),Almost always (81-100%)
2018-11-15 20:34:43,2018-11-15 20:44:05,IP Address,71.229.30.36,100,561,True,2018-11-15 20:44:05,R_1kXQGw3wUkyoCNY,,,,,30.4770965576172,-84.2246017456055,anonymous,EN,Yes,9,9,Behavior analysis,,Other,,Other,,Florida,Agency,,Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring",,0,0,0,Training on supervision practices,,Almost always (81-100%),1-3 candidates,Sometimes (41-60%),Rarely (21-40%),No,,,1-5 hours a week,1-3 clients/consumers,Usually (61-80%),Self,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Usually (61-80%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),"Graduate course work material,Online CEU training,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),No,,Sometimes (41-60%)
2018-11-16 03:48:58,2018-11-16 04:02:48,IP Address,68.198.180.116,100,830,True,2018-11-16 04:02:49,R_3fN21lC0iGQcMA2,,,,,41.1925048828125,-74.2158966064453,anonymous,EN,Yes,10,8,Education,,Behavior analyst,,Other,,New York,Individual private practice,,Group and Individual fieldwork,"Conferences or workshops,Individual mentoring",,11,6,0,Training on supervision practices,,Usually (61-80%),1-3 candidates,Usually (61-80%),Sometimes (41-60%),No,,,1-5 hours a week,12+ clients/consumers,Almost always (81-100%),Employer,No,I do not supervise RBTs.,Sometimes (41-60%),1-3 candidates,Usually (61-80%),1-5 hours a week,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Sometimes (41-60%),"Graduate course work material,Live CEU events,Published supervision curriculum",,Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),No,,Usually (61-80%)
2018-11-16 05:41:22,2018-11-16 05:57:24,IP Address,92.184.108.24,100,962,True,2018-11-16 05:57:26,R_2Yt7M1cTuDftWjO,,,,,44.8403930664063,-0.58050537109375,anonymous,EN,Yes,5,5,Psychology,,Psychologist,,Home-based,,I live outside of the United States,Individual private practice,,Individual fieldwork,Internet based continuing education,,2,1,0,"Training on supervision practices,Performance feedback from another BCBA Supervisor,Monetary compensation,Supervision Curriculum",,Usually (61-80%),1-3 candidates,Almost always (81-100%),Rarely (21-40%),No,,,1-5 hours a week,7-11 clients/consumer,Sometimes (41-60%),Self,Yes,5% of patient's direct services,Almost never (0-20%),4-7 candidates,Usually (61-80%),1-5 hours a week,Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Online CEU training,,Almost always (81-100%),Rarely (21-40%),Sometimes (41-60%),Usually (61-80%),Rarely (21-40%),Usually (61-80%),Almost never (0-20%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Sometimes (41-60%),Almost never (0-20%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Almost never (0-20%),Almost never (0-20%),Rarely (21-40%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Yes,Rarely (21-40%),Usually (61-80%)
2018-11-16 06:36:54,2018-11-16 07:24:35,IP Address,172.10.18.182,100,2860,True,2018-11-16 07:24:35,R_ReJiJUqD9OmKSgV,,,,,34.0003967285156,-81.0334014892578,anonymous,EN,Yes,7,6,Counseling,,Behavior analyst,,Home-based,,South Carolina,"Individual private practice,Other",No longer provide,Individual fieldwork,Nothing,,0,,,"Training on supervision practices,Monetary compensation",,Sometimes (41-60%),1-3 candidates,Rarely (21-40%),Almost always (81-100%),No,,,0 hours,1-3 clients/consumers,Almost always (81-100%),Self,No,I do not supervise RBTs.,Almost never (0-20%),1-3 candidates,Almost never (0-20%),1-5 hours a week,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Usually (61-80%),Almost never (0-20%),"Graduate course work material,Online CEU training,Published supervision curriculum",,Rarely (21-40%),Almost always (81-100%),Almost never (0-20%),Almost always (81-100%),Almost never (0-20%),Sometimes (41-60%),Rarely (21-40%),Sometimes (41-60%),Sometimes (41-60%),Rarely (21-40%),Almost always (81-100%),Rarely (21-40%),Rarely (21-40%),Usually (61-80%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Rarely (21-40%),Almost always (81-100%),No,,Almost always (81-100%)
2018-11-16 08:01:26,2018-11-16 08:10:42,IP Address,47.222.199.12,100,556,True,2018-11-16 08:10:43,R_1XnvWUpWj31jbm9,,,,,32.5061950683594,-95.4005966186523,anonymous,EN,Yes,7,7,Psychology,,Behavior analyst,,Other,,Texas,Individual private practice,,Individual fieldwork,"Institution based course work,Conferences or workshops,Individual mentoring",,0,,,"Training on supervision practices,Other",CEs at conferences ,Almost always (81-100%),1-3 candidates,Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%),0 hours,12+ clients/consumers,Almost always (81-100%),Employer,Yes,10% of patient's direct services,Rarely (21-40%),4-7 candidates,Sometimes (41-60%),1-5 hours a week,Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),"Mentorship,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),Sometimes (41-60%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Rarely (21-40%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Usually (61-80%),Sometimes (41-60%),Almost always (81-100%),No,,Almost always (81-100%)
2018-11-16 07:38:11,2018-11-16 08:12:22,IP Address,97.102.160.90,100,2050,True,2018-11-16 08:12:22,R_vZBQcZm0N0LMLgl,,,,,28.0691070556641,-80.620002746582,anonymous,EN,Yes,1.3,1,Behavior analysis,,Other,,Other,,Florida,Agency,,Group and Individual fieldwork,"Internet based continuing education,Conferences or workshops,Individual mentoring",,0,0,0,"Training on supervision practices,Performance feedback from another BCBA Supervisor,Monetary compensation,Supervision Curriculum",,Rarely (21-40%),1-3 candidates,Usually (61-80%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%),1-5 hours a week,I do not provide consultation to clients/consumers,Almost always (81-100%),Self,No,I do not supervise RBTs.,Rarely (21-40%),1-3 candidates,Usually (61-80%),1-5 hours a week,Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),"Graduate course work material,Mentorship,Online CEU training,Published supervision curriculum",,Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost never (0-20%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost never (0-20%),Almost never (0-20%),Almost never (0-20%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Rarely (21-40%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%)
2018-11-16 00:33:58,2018-11-16 08:16:32,IP Address,174.213.3.187,100,27754,True,2018-11-16 08:16:33,R_2OTheVisMpoSB8s,,,,,33.5700988769531,-117.708602905273,anonymous,EN,Yes,4,4,Education,,Behavior analyst,,Home-based,,California,"Agency,Individual private practice",,Individual fieldwork,"Institution based course work,Internet based continuing education,Conferences or workshops",,0,0,0,Administrative assistance,,Usually (61-80%),1-3 candidates,Usually (61-80%),Usually (61-80%),No,,,1-5 hours a week,7-11 clients/consumer,Usually (61-80%),Employer,Yes,10% of patient's direct services,Rarely (21-40%),1-3 candidates,Usually (61-80%),6-10 hours a week,Rarely (21-40%),Sometimes (41-60%),Sometimes (41-60%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Sometimes (41-60%),Graduate course work material,,Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Usually (61-80%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Almost always (81-100%),Usually (61-80%),Almost always (81-100%),Almost always (81-100%),Yes,Almost always (81-100%),Almost always (81-100%)
